Ticker,Group,Target,MAE_Baseline,MAE_Augmented,MAE_Improvement,MAE_Improvement_Pct,RMSE_Baseline,RMSE_Augmented,DA_Baseline,DA_Augmented,DM_Statistic,DM_PValue,DM_Significant,DM_Interpretation,N_Test
BWXT,benchmark_set,Forward_Return_5d,0.056960813099076905,0.06928630160856684,-0.012325488509489939,-21.638540320783594,0.07039103486315956,0.08180448576371384,41.0958904109589,41.0958904109589,-4.5718384791239215,4.834635541017818e-06,True,Baseline model significantly outperforms augmented (p<0.05),73
CCJ,benchmark_set,Forward_Return_5d,0.06136107383211634,0.05903783256396105,0.0023232412681552933,3.786180917419523,0.07641537270937208,0.07353319273640774,45.20547945205479,45.20547945205479,3.6748323969970635,0.0002380056022011079,True,Augmented model significantly outperforms baseline (p<0.05),73
CEG,benchmark_set,Forward_Return_5d,0.06417631850725655,0.05804287200062795,0.006133446506628601,9.557180357634692,0.07692684289586384,0.06974361927990169,38.35616438356164,57.534246575342465,2.6528904254715147,0.007980577336184735,True,Augmented model significantly outperforms baseline (p<0.05),73
LAC,core_set,Forward_Return_5d,0.11496449759018064,0.11135711043921742,0.0036073871509632177,3.1378270914753528,0.139516170007862,0.1371910838822692,57.534246575342465,57.534246575342465,3.114139592138182,0.0018448218651148096,True,Augmented model significantly outperforms baseline (p<0.05),73
LEU,core_set,Forward_Return_5d,0.18012664085148516,0.18776823216960234,-0.007641591318117175,-4.24234376547203,0.2076847618070021,0.21560580982745625,43.83561643835616,43.83561643835616,-5.1363518836626385,2.801229352922263e-07,True,Baseline model significantly outperforms augmented (p<0.05),73
LTBR,core_set,Forward_Return_5d,0.09264988968389422,0.08329802507563604,0.009351864608258181,10.093767666820936,0.11537872797948472,0.10580992956439988,36.986301369863014,45.20547945205479,4.0905602303877835,4.303324340360071e-05,True,Augmented model significantly outperforms baseline (p<0.05),73
NNE,core_set,Forward_Return_5d,0.1046285473448852,0.0903311218172913,0.014297425527593902,13.664937429041766,0.1307063875024412,0.11544809037965825,32.3943661971831,49.29577464788733,1.8238720960392663,0.06817141110730462,False,No significant difference between models (p>=0.05),71
NXE,core_set,Forward_Return_5d,0.07870993547865036,0.07321291418303277,0.005497021295617591,6.983897600968849,0.09313480833933893,0.08797416481874379,43.83561643835616,43.83561643835616,3.586589109043429,0.0003350316103050144,True,Augmented model significantly outperforms baseline (p<0.05),73
SMR,core_set,Forward_Return_5d,0.08630703112729614,0.08508252937801895,0.0012245017492771848,1.418774036464237,0.11913997039112417,0.11901530617303559,47.94520547945205,53.42465753424658,0.11257536570284199,0.9103672161946326,False,No significant difference between models (p>=0.05),73
