Price,Adj Close,Close,High,Low,Open,Volume,ticker,return,cumulative_return,volatility
Ticker,XOM,XOM,XOM,XOM,XOM,XOM,,,,
Date,,,,,,,,,,
2020-03-20,25.355358123779297,32.7400016784668,35.18000030517578,31.559999465942383,34.84000015258789,76534600,XOM,-0.04908494837122079,-0.5315932512269967,0.05697732092025585
2020-03-23,24.356319427490234,31.450000762939453,32.70000076293945,30.110000610351562,32.529998779296875,56952500,XOM,-0.03940148237749097,-0.5500491714842741,0.05686874986555787
2020-03-24,27.446361541748047,35.439998626708984,36.16999816894531,33.33000183105469,34.41999816894531,61835600,XOM,0.1268681880879825,-0.49296472514179734,0.06636576879006964
2020-03-25,28.87908363342285,37.290000915527344,38.59000015258789,35.18000030517578,36.5099983215332,56607700,XOM,0.05220080226282531,-0.46649707701864707,0.06823162372030382
2020-03-26,30.063983917236328,38.81999969482422,39.560001373291016,36.720001220703125,37.5,46722000,XOM,0.04102970505761294,-0.4446076094413478,0.06847261122218515
2020-03-27,28.615772247314453,36.95000076293945,37.68000030517578,36.20000076293945,37.130001068115234,51558600,XOM,-0.04817098339024806,-0.4713614070620188,0.06820377135816155
2020-03-30,29.04171371459961,37.5,38.150001525878906,35.86000061035156,36.22999954223633,45835000,XOM,0.01488484964179615,-0.46349270109128626,0.06703473751072923
2020-03-31,29.405702590942383,37.970001220703125,39.45000076293945,37.369998931884766,38.34000015258789,41491600,XOM,0.01253331259717605,-0.4567684874033968,0.06687382944778988
2020-04-01,29.064950942993164,37.529998779296875,38.70000076293945,36.34000015258789,36.86000061035156,36045900,XOM,-0.011587944443611997,-0.46306342399138556,0.06637922249893775
2020-04-02,31.28759765625,40.400001525878906,41.959999084472656,37.900001525878906,38.7400016784668,62000200,XOM,0.07647171734837088,-0.4220029619168527,0.06897002098086001
2020-04-03,30.366016387939453,39.209999084472656,42.18000030517578,38.52000045776367,41.45000076293945,48425700,XOM,-0.02945516234374268,-0.4390279585077942,0.06852401444756921
2020-04-06,31.341819763183594,40.470001220703125,40.83000183105469,39.22999954223633,39.880001068115234,41301900,XOM,0.03213471806040724,-0.4210012801146711,0.06342050775206501
2020-04-07,31.938140869140625,41.2400016784668,43.31999969482422,41.15999984741211,42.900001525878906,48921800,XOM,0.01902637148904529,-0.4099850353784511,0.0629972592014483
2020-04-08,33.959442138671875,43.849998474121094,44.040000915527344,41.470001220703125,41.95000076293945,33355600,XOM,0.0632880065816317,-0.3726441644142213,0.06406767938028123
2020-04-09,33.40184020996094,43.130001068115234,46.709999084472656,41.7400016784668,45.459999084472656,60107300,XOM,-0.01641964336263224,-0.38294512349600596,0.05798922333107305
2020-04-13,33.11529541015625,42.7599983215332,44.689998626708984,41.970001220703125,44.45000076293945,29651900,XOM,-0.008578712969210422,-0.3882386601677853,0.05798458929621405
2020-04-14,32.859737396240234,42.43000030517578,43.75,41.90999984741211,43.0,30769000,XOM,-0.0077172198149148,-0.3929597569015373,0.05291686403819737
2020-04-15,31.34956169128418,40.47999954223633,41.060001373291016,39.380001068115234,41.0,33125000,XOM,-0.045958240224063585,-0.4208582582195304,0.05271891149567158
2020-04-16,30.319551467895508,39.150001525878906,40.47999954223633,38.93000030517578,40.47999954223633,30934000,XOM,-0.03285564989813039,-0.4398863365288629,0.04745743279372235
2020-04-17,33.4715461730957,43.220001220703125,43.31999969482422,39.869998931884766,39.880001068115234,40829100,XOM,0.10395914690683172,-0.38165739790354325,0.051611839856945826
2020-04-20,31.891674041748047,41.18000030517578,42.7400016784668,40.540000915527344,40.75,39260800,XOM,-0.04720045268233086,-0.41084344863526645,0.05149477341155702
2020-04-21,31.721302032470703,40.959999084472656,42.130001068115234,39.630001068115234,40.400001525878906,44381600,XOM,-0.005342209664325415,-0.41399084645776774,0.05022679956929367
2020-04-22,32.627403259277344,42.130001068115234,42.93000030517578,41.86000061035156,42.599998474121094,27074200,XOM,0.028564439942570186,-0.39725182318561425,0.04292660247042838
2020-04-23,33.64967346191406,43.45000076293945,44.65999984741211,42.810001373291016,43.130001068115234,35271000,XOM,0.03133164458455773,-0.3783667315356758,0.04208033715592471
2020-04-24,33.866512298583984,43.72999954223633,44.88999938964844,43.130001068115234,44.400001525878906,28653800,XOM,0.006444010130301825,-0.37436092045635905,0.041377824028190784
2020-04-27,34.029144287109375,43.939998626708984,44.31999969482422,42.22999954223633,43.59000015258789,28274400,XOM,0.004802147534164414,-0.3713565092932517,0.03932032388722128
2020-04-28,34.82681655883789,44.970001220703125,45.38999938964844,44.11000061035156,44.369998931884766,26545100,XOM,0.023440856020310985,-0.35662056773948914,0.03942934597767874
2020-04-29,36.755191802978516,47.459999084472656,47.599998474121094,46.15999984741211,46.2599983215332,29502500,XOM,0.055370413798308205,-0.320996382345904,0.04072530532601164
2020-04-30,35.98849105834961,46.470001220703125,47.68000030517578,45.77000045776367,47.68000030517578,37076300,XOM,-0.020859658378024726,-0.3351601658476113,0.04105917804514968
2020-05-01,33.40958786010742,43.13999938964844,46.38999938964844,43.0,45.630001068115234,35399300,XOM,-0.0716591088540196,-0.38280199589362573,0.04207440562341992
2020-05-04,34.75712203979492,44.880001068115234,44.939998626708984,42.220001220703125,42.5099983215332,27465600,XOM,0.04033375644530235,-0.3579080819174725,0.04203761778731986
2020-05-05,34.71839904785156,44.83000183105469,47.150001525878906,44.65999984741211,46.2599983215332,29276200,XOM,-0.0011141023672507355,-0.3586234380434008,0.0416723571743572
2020-05-06,34.06787109375,43.9900016784668,45.27000045776367,43.900001525878906,44.93000030517578,22659000,XOM,-0.018737268190418432,-0.37064108269583007,0.041903235789154836
2020-05-07,34.2614860534668,44.2400016784668,45.27000045776367,43.970001220703125,44.959999084472656,22160300,XOM,0.005683212760315914,-0.36706430206618845,0.039530057470702776
2020-05-08,35.76390838623047,46.18000030517578,46.220001220703125,44.97999954223633,45.310001373291016,19977400,XOM,0.04385163943032322,-0.339309034057815,0.04040587001596049
2020-05-11,35.42314529418945,45.7400016784668,46.20000076293945,45.5099983215332,46.11000061035156,22258000,XOM,-0.009528127864576796,-0.34560418206028287,0.040422212697985245
2020-05-12,34.8310432434082,44.119998931884766,45.66999816894531,44.119998931884766,45.41999816894531,25439100,XOM,-0.016715117922585288,-0.35654248532519195,0.04061076651815082
2020-05-13,33.10213088989258,41.93000030517578,43.869998931884766,41.599998474121094,43.7400016784668,30827900,XOM,-0.04963711082190514,-0.38848185729029305,0.040855079721646655
2020-05-14,33.394229888916016,42.29999923706055,42.54999923706055,40.20000076293945,41.06999969482422,24856500,XOM,0.008824175096009412,-0.3830857141246361,0.039955774444534686
2020-05-15,33.15739440917969,42.0,43.0099983215332,41.849998474121094,42.380001068115234,22445600,XOM,-0.0070921078439043495,-0.3874609367705094,0.03260664970232268
2020-05-18,35.794193267822266,45.34000015258789,45.58000183105469,44.060001373291016,44.400001525878906,32026100,XOM,0.07952370521347651,-0.33874956087450836,0.03515695688879791
2020-05-19,34.688941955566406,43.939998626708984,46.630001068115234,43.93000030517578,45.54999923706055,21771600,XOM,-0.030877950062627613,-0.35916761891271587,0.036057022455841845
2020-05-20,35.81788635253906,45.369998931884766,45.58000183105469,44.56999969482422,44.619998931884766,19352400,XOM,0.03254479189416437,-0.3383118624311884,0.03620405118409401
2020-05-21,35.17842102050781,44.560001373291016,45.790000915527344,44.38999938964844,45.439998626708984,19130700,XOM,-0.01785324029836055,-0.350125139753779,0.036012465836756664
2020-05-22,35.20999526977539,44.599998474121094,44.66999816894531,43.45000076293945,44.04999923706055,15406400,XOM,0.0008975459486704196,-0.34954184720582226,0.03600458431367119
2020-05-26,36.24418258666992,45.90999984741211,46.29999923706055,45.470001220703125,45.7400016784668,20356500,XOM,0.029371981136909975,-0.33043660261160235,0.036500862870629536
2020-05-27,36.50471496582031,46.2400016784668,47.13999938964844,45.40999984741211,46.65999984741211,20788300,XOM,0.0071882536880887304,-0.325623611050916,0.03622014553029419
2020-05-28,35.557350158691406,45.040000915527344,46.459999084472656,44.93000030517578,46.43000030517578,19698000,XOM,-0.02595184780968518,-0.3431249244633676,0.034555085743502634
2020-05-29,35.89682388305664,45.470001220703125,45.689998626708984,44.369998931884766,44.81999969482422,25874700,XOM,0.00954721661907243,-0.33685359582554986,0.034307531128719884
2020-06-01,36.53628921508789,46.279998779296875,46.45000076293945,44.79999923706055,45.31999969482422,19031000,XOM,0.01781398081664487,-0.3250403185029592,0.029972106317948333
2020-06-02,37.34943771362305,47.310001373291016,47.45000076293945,46.75,46.86000061035156,22319000,XOM,0.02225591366841284,-0.31001847410190164,0.029107500276731386
2020-06-03,38.87309646606445,49.2400016784668,49.400001525878906,47.95000076293945,48.0,23418000,XOM,0.04079469051513085,-0.28187089129173093,0.030207685859070632
2020-06-04,38.76256561279297,49.099998474121094,49.150001525878906,48.15999984741211,48.880001068115234,18731400,XOM,-0.002843376610555781,-0.2839128028027913,0.02972523008292215
2020-06-05,41.90462875366211,53.08000183105469,53.45000076293945,51.599998474121094,51.650001525878906,41328900,XOM,0.08105921502348012,-0.22586733670962156,0.0340307516984471
2020-06-08,43.21513748168945,54.7400016784668,55.36000061035156,53.459999084472656,54.720001220703125,33579400,XOM,0.03127360310793392,-0.20165741904499046,0.03349708715016364
2020-06-09,42.251991271972656,53.52000045776367,53.970001220703125,52.45000076293945,52.880001068115234,27276900,XOM,-0.022287241597342744,-0.21945027302418096,0.03400679594336104
2020-06-10,39.98623275756836,50.650001525878906,53.5,50.599998474121094,53.5,31156800,XOM,-0.05362489308065488,-0.26130716867739356,0.03641442823503235
2020-06-11,36.45734405517578,46.18000030517578,48.84000015258789,46.099998474121094,47.529998779296875,39183000,XOM,-0.08825259243069483,-0.3264987260515836,0.04041048175289255
2020-06-12,37.23890686035156,47.16999816894531,48.619998931884766,45.90999984741211,48.040000915527344,30978100,XOM,0.021437732929555642,-0.3120603856129619,0.0405613399952639
2020-06-15,37.21522903442383,47.13999938964844,47.7599983215332,44.75,45.349998474121094,27929300,XOM,-0.0006358356870282966,-0.31249780217030965,0.04047519749769255
2020-06-16,38.052059173583984,48.20000076293945,49.75,47.2400016784668,49.56999969482422,26203400,XOM,0.022486228376724426,-0.29703847074041123,0.0369173369082094
2020-06-17,36.81260299682617,46.630001068115234,48.130001068115234,46.599998474121094,48.0,19279400,XOM,-0.032572643995525286,-0.3199357863755339,0.03700276684059532
2020-06-18,37.04154586791992,46.91999816894531,47.33000183105469,45.77000045776367,46.11000061035156,21478700,XOM,0.006219143783814607,-0.3157063692487765,0.0363831996193562
2020-06-19,36.2994384765625,45.97999954223633,48.2599983215332,45.97999954223633,48.220001220703125,48899900,XOM,-0.02003446060279379,-0.32941582303480454,0.03645004863287665
2020-06-22,36.646812438964844,46.41999816894531,46.439998626708984,45.400001525878906,45.689998626708984,17565400,XOM,0.009569678677719295,-0.3229985479348848,0.036485214501951975
2020-06-23,36.867862701416016,46.70000076293945,47.220001220703125,46.5,46.900001525878906,18916600,XOM,0.006031909673435587,-0.3189149363272433,0.03595461274502727
2020-06-24,35.131046295166016,44.5,45.959999084472656,44.25,45.90999984741211,27626900,XOM,-0.04710922410436591,-0.3510003252259395,0.03751644315050385
2020-06-25,35.65997314453125,45.16999816894531,45.2400016784668,43.689998626708984,44.04999923706055,19353600,XOM,0.0150558239831875,-0.3412291003573953,0.03721422841583755
2020-06-26,34.43632888793945,43.619998931884766,44.939998626708984,43.5,44.880001068115234,31518600,XOM,-0.034314222605617783,-0.36383431165383473,0.03795717221979494
2020-06-29,34.988948822021484,44.31999969482422,44.58000183105469,43.540000915527344,43.810001373291016,17052100,XOM,0.01604758555653052,-0.35362538834197055,0.03791217957426394
2020-06-30,35.304725646972656,44.720001220703125,44.970001220703125,43.15999984741211,43.43000030517578,22153600,XOM,0.0090250446378779,-0.34779182861896585,0.03759041813950639
2020-07-01,34.50737380981445,43.709999084472656,45.380001068115234,43.66999816894531,44.4900016784668,17290100,XOM,-0.022584847284504384,-0.36252185056731234,0.03643473375622803
2020-07-02,34.799468994140625,44.08000183105469,45.189998626708984,43.93000030517578,44.619998931884766,18216600,XOM,0.008464717887140205,-0.3571257778731485,0.036562423777825794
2020-07-06,35.044212341308594,44.38999938964844,45.08000183105469,43.84000015258789,44.66999816894531,22692000,XOM,0.007032962118162622,-0.352604467822187,0.03069623150058341
2020-07-07,34.13632583618164,43.2400016784668,44.0,43.11000061035156,43.900001525878906,17407600,XOM,-0.025906888597886257,-0.36937647175308685,0.02943996408518938
2020-07-08,34.057376861572266,43.13999938964844,43.93000030517578,42.84000015258789,43.150001525878906,18291400,XOM,-0.002312755478965367,-0.3708349497732044,0.02938628794981509
2020-07-09,32.65213394165039,41.36000061035156,43.099998474121094,41.290000915527344,42.900001525878906,25882000,XOM,-0.04126104384473139,-0.3967949564961849,0.028544880021300983
2020-07-10,33.6705436706543,42.650001525878906,42.709999084472656,41.099998474121094,41.119998931884766,18951000,XOM,0.031189683676534408,-0.37798118199721076,0.023243462816539752
2020-07-13,33.678436279296875,42.65999984741211,43.290000915527344,42.22999954223633,42.97999954223633,20028300,XOM,0.00023440692611864655,-0.37783537647809473,0.022508061890885597
2020-07-14,34.79157638549805,44.06999969482422,44.189998626708984,42.2599983215332,42.529998779296875,21444100,XOM,0.03305201277665759,-0.3572715833922644,0.02404188102902909
2020-07-15,35.23367691040039,44.630001068115234,45.09000015258789,44.209999084472656,45.029998779296875,17332400,XOM,0.012707113929066427,-0.34910436017698143,0.023589653435011328
2020-07-16,34.95736312866211,44.279998779296875,44.810001373291016,43.790000915527344,44.310001373291016,14673700,XOM,-0.007842320358472654,-0.35420889230440655,0.022617699611875867
2020-07-17,34.35736846923828,43.52000045776367,44.689998626708984,43.38999938964844,44.33000183105469,17958900,XOM,-0.01716361320547899,-0.36529300108843155,0.022756074583451656
2020-07-20,33.552127838134766,42.5,43.5099983215332,42.47999954223633,43.209999084472656,18553900,XOM,-0.023437203341824198,-0.380168758084401,0.022898430346641064
2020-07-21,35.24946212768555,44.650001525878906,45.189998626708984,43.11000061035156,43.150001525878906,28821800,XOM,0.05058797754166933,-0.3488127491387496,0.025800280683252134
2020-07-22,34.42842483520508,43.61000061035156,44.150001525878906,43.369998931884766,44.150001525878906,21345400,XOM,-0.023292193495219604,-0.3639803285874299,0.026172776731152907
2020-07-23,34.49948501586914,43.70000076293945,43.81999969482422,43.02000045776367,43.400001525878906,17934400,XOM,0.0020639974382852255,-0.3626675856149354,0.02404313513256948
2020-07-24,34.28631591796875,43.43000030517578,44.41999816894531,43.189998626708984,43.880001068115234,16415300,XOM,-0.006178906664906392,-0.3666056031179401,0.023781306273389625
2020-07-27,34.79157638549805,44.06999969482422,44.09000015258789,42.970001220703125,43.22999954223633,18547900,XOM,0.014736505045865878,-0.3572715833922645,0.022746990047453914
2020-07-28,34.38105392456055,43.54999923706055,44.25,43.459999084472656,43.90999984741211,19190500,XOM,-0.011799478597601443,-0.36485544358809774,0.02261373323522808
2020-07-29,34.7599983215332,44.029998779296875,44.09000015258789,43.34000015258789,43.709999084472656,14143200,XOM,0.011021895890804823,-0.35785494641171434,0.022662979370561605
2020-07-30,33.05475997924805,41.869998931884766,43.18000030517578,41.83000183105469,43.130001068115234,29901100,XOM,-0.04905749207786325,-0.3893569722909608,0.024700128166603937
2020-07-31,33.220550537109375,42.08000183105469,42.16999816894531,40.90999984741211,41.15999984741211,32116200,XOM,0.005015633390331953,-0.38629421073160997,0.02463622023835101
2020-08-03,33.354759216308594,42.25,42.5,41.470001220703125,42.04999923706055,23033600,XOM,0.004039929412045673,-0.38381488266320185,0.024587309037254226
2020-08-04,34.317893981933594,43.470001220703125,43.599998474121094,42.2400016784668,42.34000015258789,17724000,XOM,0.028875482487491055,-0.3660222400984905,0.024854965507769926
2020-08-05,34.61789321899414,43.849998474121094,44.310001373291016,43.529998779296875,44.150001525878906,17175100,XOM,0.008741772942665982,-0.36048015047073145,0.024910595894370675
2020-08-06,34.452117919921875,43.63999938964844,43.900001525878906,43.25,43.400001525878906,14434900,XOM,-0.004788717153397126,-0.36354263014411026,0.02289917414770406
2020-08-07,34.294219970703125,43.439998626708984,43.52000045776367,42.810001373291016,43.22999954223633,18757900,XOM,-0.004583112991362603,-0.36645958618434527,0.02195366506358519
2020-08-10,35.138938903808594,44.5099983215332,44.599998474121094,43.599998474121094,43.9900016784668,24367800,XOM,0.024631524899154877,-0.35085451970682413,0.02256948253370661
2020-08-11,35.502098083496094,44.970001220703125,46.41999816894531,44.72999954223633,45.5,28987500,XOM,0.010334950087184769,-0.34414563356867256,0.021489707923058297
2020-08-12,35.494049072265625,44.09000015258789,44.939998626708984,43.630001068115234,44.459999084472656,22503200,XOM,-0.00022671931139217616,-0.3442943284190034,0.021320110161202176
2020-08-13,34.624603271484375,43.0099983215332,43.869998931884766,42.91999816894531,43.5,17338700,XOM,-0.024495537238117482,-0.3603561911144606,0.021981461726994344
2020-08-14,34.777565002441406,43.20000076293945,43.279998779296875,42.40999984741211,42.599998474121094,13595700,XOM,0.004417717937666765,-0.35753042518622946,0.0216343787187104
2020-08-17,34.32674026489258,42.63999938964844,43.16999816894531,42.470001220703125,43.16999816894531,15554600,XOM,-0.012963090932823551,-0.36585881670611287,0.02113707014194359
2020-08-18,34.157684326171875,42.43000030517578,43.189998626708984,42.290000915527344,42.59000015258789,13014000,XOM,-0.004924905115258005,-0.36898190186351265,0.01769642681654812
2020-08-19,33.77931213378906,41.959999084472656,42.65999984741211,41.869998931884766,42.349998474121094,14473100,XOM,-0.011077220246247799,-0.3759718283159389,0.017102713310719334
2020-08-20,33.26408767700195,41.31999969482422,41.88999938964844,41.29999923706055,41.689998626708984,15678500,XOM,-0.015252662776153336,-0.3854899195814554,0.01738551007406312
2020-08-21,33.0145378112793,41.0099983215332,41.34000015258789,40.709999084472656,41.29999923706055,25517700,XOM,-0.007502080566459957,-0.39010002371365715,0.01740605023700234
2020-08-24,33.98862838745117,42.220001220703125,42.5099983215332,41.09000015258789,41.279998779296875,18208900,XOM,0.029504898167590943,-0.37210498702091244,0.018425363529852117
2020-08-25,32.90987014770508,40.880001068115234,42.06999969482422,40.70000076293945,41.65999984741211,31285600,XOM,-0.03173879885498343,-0.39203362053990287,0.01954559945224321
2020-08-26,32.209495544433594,40.0099983215332,40.84000015258789,40.0,40.63999938964844,26795000,XOM,-0.0212815972876248,-0.4049721161919879,0.01974645528617735
2020-08-27,31.99213981628418,39.7400016784668,40.29999923706055,39.310001373291016,40.0,32034300,XOM,-0.006748187901594704,-0.40898747615861264,0.01664481487912362
2020-08-28,32.75692367553711,40.689998626708984,40.91999816894531,39.7599983215332,39.84000015258789,33477100,XOM,0.023905367494788443,-0.3948591045821619,0.017545616700627906
2020-08-31,32.15314865112305,39.939998626708984,40.720001220703125,39.900001525878906,40.63999938964844,25259600,XOM,-0.018431981903873407,-0.4060130506157972,0.01795063226402934
2020-09-01,31.74257469177246,39.43000030517578,39.75,39.04999923706055,39.75,22464100,XOM,-0.012769323583376235,-0.4135978621767866,0.01658294589883528
